golden_provider_id,source_system,provider_id_source,npi,updated_at,mapped_at
GPROV0001061,CRM_B,CRM_B_P_PROV_00628_925,7703819127.0,2025-10-11T12:18:03,2026-02-05T15:25:13
GPROV0001062,CRM_A,CRM_A_P_PROV_00629_903,8827886095.0,2025-12-02T13:19:39,2026-02-05T15:25:13
GPROV0001062,CRM_B,CRM_B_P_PROV_00629_219,8827886095.0,2025-11-22T15:02:54,2026-02-05T15:25:13
GPROV0001063,CRM_A,CRM_A_P_PROV_00630_538,2411574423.0,2026-02-03T04:54:56,2026-02-05T15:25:13
GPROV0001064,CRM_B,CRM_B_P_PROV_00630_551,,2026-02-02T13:55:37,2026-02-05T15:25:13
GPROV0001065,CRM_A,CRM_A_P_PROV_00631_419,,2026-01-30T22:26:56,2026-02-05T15:25:13
GPROV0001066,CRM_B,CRM_B_P_PROV_00631_766,,2025-11-09T22:36:19,2026-02-05T15:25:13
GPROV0001067,CRM_B,CRM_B_P_PROV_00631_503,,2026-01-07T00:05:40,2026-02-05T15:25:13
GPROV0001068,CRM_A,CRM_A_P_PROV_00632_411,,2025-12-04T18:51:23,2026-02-05T15:25:14
GPROV0001069,CRM_B,CRM_B_P_PROV_00632_457,,2026-01-07T15:22:31,2026-02-05T15:25:14
GPROV0001070,CRM_B,CRM_B_P_PROV_00632_511,,2025-11-06T09:08:24,2026-02-05T15:25:14
GPROV0001071,CRM_A,CRM_A_P_PROV_00633_827,,2026-02-18T14:29:47,2026-02-05T15:25:14
GPROV0001072,CRM_B,CRM_B_P_PROV_00633_747,,2025-12-13T05:54:19,2026-02-05T15:25:14
GPROV0001073,CRM_A,CRM_A_P_PROV_00634_152,1894309868.0,2025-12-07T10:15:01,2026-02-05T15:25:14
GPROV0001073,CRM_B,CRM_B_P_PROV_00634_328,1894309868.0,2025-11-25T20:13:12,2026-02-05T15:25:14
GPROV0001074,CRM_A,CRM_A_P_PROV_00635_211,,2025-12-05T04:05:37,2026-02-05T15:25:14
GPROV0001075,CRM_B,CRM_B_P_PROV_00635_324,,2026-01-16T11:14:39,2026-02-05T15:25:14
GPROV0001076,CRM_A,CRM_A_P_PROV_00636_888,8544069858.0,2025-11-26T05:43:55,2026-02-05T15:25:14
GPROV0001076,CRM_B,CRM_B_P_PROV_00636_600,8544069858.0,2025-10-07T12:42:15,2026-02-05T15:25:14
GPROV0001077,CRM_A,CRM_A_P_PROV_00637_763,4065041081.0,2025-11-25T21:46:32,2026-02-05T15:25:14
GPROV0001077,CRM_B,CRM_B_P_PROV_00637_384,4065041081.0,2025-12-12T22:37:00,2026-02-05T15:25:14
GPROV0001078,CRM_A,CRM_A_P_PROV_00638_440,9172908825.0,2025-10-24T14:45:54,2026-02-05T15:25:15
GPROV0001079,CRM_B,CRM_B_P_PROV_00638_392,,2025-12-13T02:15:19,2026-02-05T15:25:15
GPROV0001080,CRM_A,CRM_A_P_PROV_00639_217,,2026-01-24T03:04:55,2026-02-05T15:25:15
GPROV0001081,CRM_B,CRM_B_P_PROV_00639_238,,2025-10-21T08:21:13,2026-02-05T15:25:15
GPROV0001082,CRM_A,CRM_A_P_PROV_00640_501,8136424561.0,2025-11-12T16:57:17,2026-02-05T15:25:15
GPROV0001083,CRM_B,CRM_B_P_PROV_00640_103,,2025-10-19T14:07:03,2026-02-05T15:25:15
GPROV0001084,CRM_A,CRM_A_P_PROV_00641_449,,2026-01-22T13:40:30,2026-02-05T15:25:15
GPROV0001085,CRM_B,CRM_B_P_PROV_00641_452,,2026-01-20T10:50:49,2026-02-05T15:25:15
GPROV0001086,CRM_A,CRM_A_P_PROV_00642_991,3892268633.0,2025-12-21T14:00:42,2026-02-05T15:25:15
GPROV0001087,CRM_A,CRM_A_P_PROV_00643_511,7943866175.0,2026-01-28T06:26:09,2026-02-05T15:25:16
GPROV0001087,CRM_B,CRM_B_P_PROV_00643_260,7943866175.0,2026-02-03T07:59:18,2026-02-05T15:25:16
GPROV0001087,CRM_B,CRM_B_P_PROV_00643_255,7943866175.0,2025-11-03T14:55:10,2026-02-05T15:25:16
GPROV0001088,CRM_A,CRM_A_P_PROV_00644_838,,2025-10-29T09:03:02,2026-02-05T15:25:16
GPROV0001089,CRM_B,CRM_B_P_PROV_00644_823,,2025-12-09T00:38:59,2026-02-05T15:25:16
GPROV0001090,CRM_A,CRM_A_P_PROV_00645_396,4875844373.0,2025-11-09T18:27:28,2026-02-05T15:25:16
GPROV0001090,CRM_B,CRM_B_P_PROV_00645_518,4875844373.0,2025-10-17T09:16:27,2026-02-05T15:25:16
GPROV0001091,CRM_A,CRM_A_P_PROV_00646_438,9585752886.0,2025-11-19T23:47:27,2026-02-05T15:25:16
GPROV0001092,CRM_B,CRM_B_P_PROV_00646_830,,2025-12-16T19:27:47,2026-02-05T15:25:16
GPROV0001093,CRM_A,CRM_A_P_PROV_00647_115,5567743118.0,2026-01-28T20:03:02,2026-02-05T15:25:16
GPROV0001094,CRM_B,CRM_B_P_PROV_00647_624,,2025-12-26T20:28:05,2026-02-05T15:25:16
GPROV0001095,CRM_A,CRM_A_P_PROV_00648_238,2881671087.0,2025-12-10T23:32:41,2026-02-05T15:25:17
GPROV0001095,CRM_B,CRM_B_P_PROV_00648_298,2881671087.0,2025-10-16T10:39:17,2026-02-05T15:25:17
GPROV0001096,CRM_A,CRM_A_P_PROV_00649_196,,2025-10-31T15:11:02,2026-02-05T15:25:17
GPROV0001097,CRM_B,CRM_B_P_PROV_00649_530,,2026-02-03T05:44:56,2026-02-05T15:25:17
GPROV0001098,CRM_A,CRM_A_P_PROV_00649_520,,2026-01-02T09:29:48,2026-02-05T15:25:17
GPROV0001099,CRM_A,CRM_A_P_PROV_00650_234,7896639483.0,2026-01-15T05:57:17,2026-02-05T15:25:17
GPROV0001099,CRM_B,CRM_B_P_PROV_00650_445,7896639483.0,2026-01-23T15:02:51,2026-02-05T15:25:17
GPROV0001099,CRM_B,CRM_B_P_PROV_00650_239,7896639483.0,2026-02-02T09:35:15,2026-02-05T15:25:17
GPROV0001100,CRM_A,CRM_A_P_PROV_00651_288,1681205304.0,2025-11-18T06:34:05,2026-02-05T15:25:17
GPROV0001100,CRM_B,CRM_B_P_PROV_00651_216,1681205304.0,2025-11-25T17:59:16,2026-02-05T15:25:17
GPROV0001101,CRM_A,CRM_A_P_PROV_00652_155,3875420006.0,2025-12-16T15:43:40,2026-02-05T15:25:17
GPROV0001101,CRM_B,CRM_B_P_PROV_00652_449,3875420006.0,2026-02-01T22:03:44,2026-02-05T15:25:17
GPROV0001102,CRM_A,CRM_A_P_PROV_00653_593,,2025-12-17T17:30:36,2026-02-05T15:25:17
GPROV0001103,CRM_B,CRM_B_P_PROV_00653_730,,2025-11-28T04:40:24,2026-02-05T15:25:18
GPROV0001104,CRM_B,CRM_B_P_PROV_00653_362,,2026-01-13T12:00:58,2026-02-05T15:25:18
GPROV0001105,CRM_A,CRM_A_P_PROV_00653_398,,2025-10-30T13:11:23,2026-02-05T15:25:18
GPROV0001106,CRM_A,CRM_A_P_PROV_00654_565,,2025-12-23T12:37:26,2026-02-05T15:25:18
GPROV0001107,CRM_B,CRM_B_P_PROV_00654_509,,2025-12-12T16:04:05,2026-02-05T15:25:18
GPROV0001108,CRM_B,CRM_B_P_PROV_00654_657,,2025-12-31T11:43:02,2026-02-05T15:25:18
GPROV0001109,CRM_A,CRM_A_P_PROV_00655_731,4302972301.0,2025-12-03T07:02:08,2026-02-05T15:25:18
GPROV0001109,CRM_B,CRM_B_P_PROV_00655_102,4302972301.0,2025-11-06T05:44:28,2026-02-05T15:25:18
GPROV0001109,CRM_A,CRM_A_P_PROV_00655_969,4302972301.0,2025-10-10T16:21:19,2026-02-05T15:25:18
GPROV0001110,CRM_B,CRM_B_P_PROV_00655_515,,2026-01-25T12:35:02,2026-02-05T15:25:18
GPROV0001111,CRM_A,CRM_A_P_PROV_00656_312,2054205230.0,2025-12-17T21:58:15,2026-02-05T15:25:18
GPROV0001111,CRM_B,CRM_B_P_PROV_00656_259,2054205230.0,2025-10-12T03:56:32,2026-02-05T15:25:18
GPROV0001112,CRM_A,CRM_A_P_PROV_00657_696,5422798091.0,2025-12-09T19:32:57,2026-02-05T15:25:19
GPROV0001112,CRM_B,CRM_B_P_PROV_00657_105,5422798091.0,2025-11-06T23:32:04,2026-02-05T15:25:19
GPROV0001112,CRM_A,CRM_A_P_PROV_00657_338,5422798091.0,2025-10-29T07:54:07,2026-02-05T15:25:19
GPROV0001113,CRM_A,CRM_A_P_PROV_00658_918,4260706483.0,2026-01-04T02:10:52,2026-02-05T15:25:19
GPROV0001113,CRM_B,CRM_B_P_PROV_00658_524,4260706483.0,2026-01-29T09:30:30,2026-02-05T15:25:19
GPROV0001114,CRM_A,CRM_A_P_PROV_00659_550,,2026-01-28T16:55:14,2026-02-05T15:25:19
GPROV0001115,CRM_B,CRM_B_P_PROV_00659_967,,2025-11-17T01:27:06,2026-02-05T15:25:19
GPROV0001116,CRM_A,CRM_A_P_PROV_00660_423,8290582278.0,2025-11-11T11:17:30,2026-02-05T15:25:19
GPROV0001116,CRM_B,CRM_B_P_PROV_00660_982,8290582278.0,2025-10-23T03:47:34,2026-02-05T15:25:19
GPROV0001117,CRM_A,CRM_A_P_PROV_00661_266,7617643635.0,2026-01-03T19:49:53,2026-02-05T15:25:19
GPROV0001117,CRM_B,CRM_B_P_PROV_00661_554,7617643635.0,2026-01-26T16:32:02,2026-02-05T15:25:19
GPROV0001118,CRM_A,CRM_A_P_PROV_00662_798,6896899328.0,2025-10-14T14:21:23,2026-02-05T15:25:19
GPROV0001118,CRM_B,CRM_B_P_PROV_00662_765,6896899328.0,2026-02-04T19:30:23,2026-02-05T15:25:19
GPROV0001119,CRM_A,CRM_A_P_PROV_00663_206,3557863130.0,2025-10-26T20:42:17,2026-02-05T15:25:20
GPROV0001119,CRM_B,CRM_B_P_PROV_00663_189,3557863130.0,2025-10-21T00:17:33,2026-02-05T15:25:20
GPROV0001120,CRM_A,CRM_A_P_PROV_00664_958,8638811983.0,2026-01-06T06:50:26,2026-02-05T15:25:20
GPROV0001120,CRM_B,CRM_B_P_PROV_00664_826,8638811983.0,2025-11-04T21:52:23,2026-02-05T15:25:20
GPROV0001121,CRM_A,CRM_A_P_PROV_00665_176,7555217903.0,2025-10-23T18:32:55,2026-02-05T15:25:20
GPROV0001121,CRM_B,CRM_B_P_PROV_00665_424,7555217903.0,2026-01-03T06:44:06,2026-02-05T15:25:20
GPROV0001122,CRM_A,CRM_A_P_PROV_00666_249,,2025-10-23T08:03:54,2026-02-05T15:25:20
GPROV0001123,CRM_B,CRM_B_P_PROV_00666_509,,2025-12-01T14:25:43,2026-02-05T15:25:20
GPROV0001124,CRM_A,CRM_A_P_PROV_00667_200,,2025-10-07T02:11:58,2026-02-05T15:25:20
GPROV0001125,CRM_B,CRM_B_P_PROV_00667_432,,2025-12-12T14:35:45,2026-02-05T15:25:20
GPROV0001126,CRM_B,CRM_B_P_PROV_00667_897,,2025-12-11T22:43:45,2026-02-05T15:25:20
GPROV0001127,CRM_A,CRM_A_P_PROV_00668_768,6903259716.0,2026-01-08T06:38:02,2026-02-05T15:25:21
GPROV0001127,CRM_B,CRM_B_P_PROV_00668_656,6903259716.0,2026-02-03T05:53:07,2026-02-05T15:25:21
GPROV0001127,CRM_B,CRM_B_P_PROV_00668_154,6903259716.0,2025-11-01T10:16:37,2026-02-05T15:25:21
GPROV0001128,CRM_A,CRM_A_P_PROV_00669_749,,2026-02-13T13:58:15,2026-02-05T15:25:21
GPROV0001129,CRM_B,CRM_B_P_PROV_00669_580,,2025-11-13T01:47:42,2026-02-05T15:25:21
GPROV0001130,CRM_A,CRM_A_P_PROV_00670_259,3601503399.0,2026-02-03T08:25:35,2026-02-05T15:25:21
GPROV0001130,CRM_B,CRM_B_P_PROV_00670_319,3601503399.0,2025-10-26T03:26:26,2026-02-05T15:25:21
GPROV0001131,CRM_B,CRM_B_P_PROV_00670_121,,2026-01-14T03:23:55,2026-02-05T15:25:21
GPROV0001132,CRM_A,CRM_A_P_PROV_00671_594,2663162195.0,2025-10-18T11:03:27,2026-02-05T15:25:21
GPROV0001133,CRM_A,CRM_A_P_PROV_00672_150,,2025-12-25T18:22:31,2026-02-05T15:25:21
GPROV0001134,CRM_B,CRM_B_P_PROV_00672_192,,2025-11-15T20:30:14,2026-02-05T15:25:22
GPROV0001135,CRM_A,CRM_A_P_PROV_00673_908,8518591825.0,2026-01-31T00:47:31,2026-02-05T15:25:22
GPROV0001135,CRM_B,CRM_B_P_PROV_00673_918,8518591825.0,2025-12-16T05:40:09,2026-02-05T15:25:22
GPROV0001136,CRM_B,CRM_B_P_PROV_00673_314,,2025-10-28T18:07:30,2026-02-05T15:25:22
GPROV0001137,CRM_A,CRM_A_P_PROV_00674_631,,2025-12-09T18:58:09,2026-02-05T15:25:22
GPROV0001138,CRM_B,CRM_B_P_PROV_00674_294,,2026-01-02T20:36:37,2026-02-05T15:25:22
GPROV0001139,CRM_B,CRM_B_P_PROV_00674_792,,2026-01-12T20:16:18,2026-02-05T15:25:22
GPROV0001140,CRM_A,CRM_A_P_PROV_00675_367,2782138375.0,2026-02-15T07:57:48,2026-02-05T15:25:22
GPROV0001140,CRM_B,CRM_B_P_PROV_00675_331,2782138375.0,2026-01-18T11:56:32,2026-02-05T15:25:22
GPROV0001141,CRM_A,CRM_A_P_PROV_00676_688,9384483661.0,2025-10-24T23:52:40,2026-02-05T15:25:22
GPROV0001141,CRM_B,CRM_B_P_PROV_00676_402,9384483661.0,2026-01-07T09:33:43,2026-02-05T15:25:22
GPROV0001142,CRM_A,CRM_A_P_PROV_00677_252,6687472117.0,2026-01-23T07:11:50,2026-02-05T15:25:23
GPROV0001143,CRM_B,CRM_B_P_PROV_00677_345,,2025-11-15T21:16:33,2026-02-05T15:25:23
GPROV0001144,CRM_A,CRM_A_P_PROV_00678_282,,2025-12-25T17:07:21,2026-02-05T15:25:23
GPROV0001145,CRM_B,CRM_B_P_PROV_00678_274,,2025-10-15T20:11:09,2026-02-05T15:25:23
GPROV0001146,CRM_A,CRM_A_P_PROV_00679_671,5374951767.0,2025-10-18T17:45:48,2026-02-05T15:25:23
GPROV0001146,CRM_B,CRM_B_P_PROV_00679_411,5374951767.0,2025-11-04T03:00:12,2026-02-05T15:25:23
GPROV0001147,CRM_A,CRM_A_P_PROV_00680_639,5157148297.0,2025-10-21T20:08:27,2026-02-05T15:25:23
GPROV0001148,CRM_A,CRM_A_P_PROV_00681_273,,2025-12-29T05:03:17,2026-02-05T15:25:23
GPROV0001149,CRM_B,CRM_B_P_PROV_00681_732,,2025-11-30T23:43:11,2026-02-05T15:25:23
GPROV0001150,CRM_A,CRM_A_P_PROV_00681_337,,2025-12-28T21:29:45,2026-02-05T15:25:24
GPROV0001151,CRM_A,CRM_A_P_PROV_00682_653,3715308155.0,2025-11-12T02:09:51,2026-02-05T15:25:24
GPROV0001151,CRM_B,CRM_B_P_PROV_00682_556,3715308155.0,2025-10-26T16:21:10,2026-02-05T15:25:24
GPROV0001152,CRM_B,CRM_B_P_PROV_00682_429,,2026-01-06T10:59:35,2026-02-05T15:25:24
GPROV0001153,CRM_A,CRM_A_P_PROV_00683_783,,2026-01-02T03:52:05,2026-02-05T15:25:24
GPROV0001154,CRM_B,CRM_B_P_PROV_00683_925,,2025-12-25T21:50:50,2026-02-05T15:25:24
GPROV0001155,CRM_A,CRM_A_P_PROV_00683_882,,2025-12-21T06:26:09,2026-02-05T15:25:24
GPROV0001156,CRM_A,CRM_A_P_PROV_00684_536,7869858886.0,2026-01-18T07:02:44,2026-02-05T15:25:24
GPROV0001157,CRM_B,CRM_B_P_PROV_00684_162,,2025-11-09T05:59:33,2026-02-05T15:25:25
GPROV0001158,CRM_A,CRM_A_P_PROV_00685_338,,2025-12-15T16:11:47,2026-02-05T15:25:25
GPROV0001159,CRM_B,CRM_B_P_PROV_00685_445,,2025-11-21T11:51:20,2026-02-05T15:25:25
GPROV0001160,CRM_A,CRM_A_P_PROV_00686_361,,2026-01-09T19:48:13,2026-02-05T15:25:25
GPROV0001161,CRM_B,CRM_B_P_PROV_00686_930,,2025-12-13T20:24:24,2026-02-05T15:25:25
GPROV0001162,CRM_A,CRM_A_P_PROV_00687_479,8340948569.0,2026-02-03T13:30:56,2026-02-05T15:25:25
GPROV0001163,CRM_B,CRM_B_P_PROV_00687_349,,2025-10-08T06:32:50,2026-02-05T15:25:25
GPROV0001164,CRM_A,CRM_A_P_PROV_00688_124,,2026-01-12T19:03:50,2026-02-05T15:25:25
GPROV0001165,CRM_B,CRM_B_P_PROV_00688_736,,2025-10-11T22:42:43,2026-02-05T15:25:26
GPROV0001166,CRM_B,CRM_B_P_PROV_00688_650,,2025-12-25T23:33:02,2026-02-05T15:25:26
GPROV0001167,CRM_A,CRM_A_P_PROV_00689_384,3427258822.0,2025-10-27T08:52:09,2026-02-05T15:25:26
GPROV0001167,CRM_B,CRM_B_P_PROV_00689_401,3427258822.0,2025-12-09T14:21:44,2026-02-05T15:25:26
GPROV0001167,CRM_A,CRM_A_P_PROV_00689_478,3427258822.0,2025-10-11T00:48:25,2026-02-05T15:25:26
GPROV0001168,CRM_A,CRM_A_P_PROV_00690_387,2949597857.0,2025-12-13T06:19:22,2026-02-05T15:25:26
GPROV0001168,CRM_B,CRM_B_P_PROV_00690_124,2949597857.0,2026-01-04T22:40:02,2026-02-05T15:25:26
GPROV0001169,CRM_B,CRM_B_P_PROV_00690_745,,2026-01-29T09:50:43,2026-02-05T15:25:26
GPROV0001170,CRM_A,CRM_A_P_PROV_00691_378,4259973452.0,2025-10-20T14:40:44,2026-02-05T15:25:26
GPROV0001171,CRM_A,CRM_A_P_PROV_00692_113,,2026-01-03T23:45:18,2026-02-05T15:25:26
GPROV0001172,CRM_B,CRM_B_P_PROV_00692_641,,2025-12-07T09:56:18,2026-02-05T15:25:26
GPROV0001173,CRM_A,CRM_A_P_PROV_00693_516,7356407384.0,2025-12-09T07:54:40,2026-02-05T15:25:27
GPROV0001173,CRM_B,CRM_B_P_PROV_00693_161,7356407384.0,2025-12-10T08:35:27,2026-02-05T15:25:27
GPROV0001174,CRM_A,CRM_A_P_PROV_00694_856,,2025-11-07T06:49:35,2026-02-05T15:25:27
GPROV0001175,CRM_B,CRM_B_P_PROV_00694_670,,2025-12-19T21:46:38,2026-02-05T15:25:27
GPROV0001176,CRM_B,CRM_B_P_PROV_00694_800,,2025-11-16T08:11:54,2026-02-05T15:25:27
GPROV0001177,CRM_A,CRM_A_P_PROV_00695_938,3977974275.0,2025-10-29T09:51:25,2026-02-05T15:25:27
GPROV0001177,CRM_B,CRM_B_P_PROV_00695_697,3977974275.0,2026-01-04T19:31:43,2026-02-05T15:25:27
GPROV0001178,CRM_A,CRM_A_P_PROV_00696_202,6933306132.0,2026-01-27T10:46:09,2026-02-05T15:25:27
GPROV0001178,CRM_B,CRM_B_P_PROV_00696_186,6933306132.0,2025-11-09T12:43:56,2026-02-05T15:25:27
GPROV0001178,CRM_A,CRM_A_P_PROV_00696_976,6933306132.0,2025-10-13T21:30:24,2026-02-05T15:25:27
GPROV0001179,CRM_A,CRM_A_P_PROV_00697_829,5406516541.0,2026-01-01T13:47:51,2026-02-05T15:25:27
GPROV0001179,CRM_B,CRM_B_P_PROV_00697_954,5406516541.0,2025-10-18T14:16:01,2026-02-05T15:25:27
GPROV0001180,CRM_A,CRM_A_P_PROV_00698_688,6821360946.0,2025-11-23T12:49:31,2026-02-05T15:25:28
GPROV0001180,CRM_B,CRM_B_P_PROV_00698_673,6821360946.0,2025-11-14T13:25:41,2026-02-05T15:25:28
GPROV0001181,CRM_A,CRM_A_P_PROV_00699_869,4330728529.0,2025-12-18T03:33:47,2026-02-05T15:25:28
GPROV0001181,CRM_B,CRM_B_P_PROV_00699_429,4330728529.0,2025-11-29T22:18:31,2026-02-05T15:25:28
GPROV0001182,CRM_A,CRM_A_P_PROV_00700_565,,2025-11-24T20:19:50,2026-02-05T15:25:28
GPROV0001183,CRM_B,CRM_B_P_PROV_00700_223,,2026-01-25T02:32:13,2026-02-05T15:25:28
GPROV0001184,CRM_A,CRM_A_P_PROV_00701_229,6581875190.0,2026-01-15T10:06:07,2026-02-05T15:25:28
GPROV0001184,CRM_B,CRM_B_P_PROV_00701_912,6581875190.0,2026-02-03T04:37:34,2026-02-05T15:25:28
GPROV0001185,CRM_B,CRM_B_P_PROV_00701_787,,2025-11-21T00:12:52,2026-02-05T15:25:28
GPROV0001186,CRM_A,CRM_A_P_PROV_00702_588,1915422939.0,2025-10-18T13:51:18,2026-02-05T15:25:28
GPROV0001187,CRM_A,CRM_A_P_PROV_00703_966,1494734259.0,2026-01-15T22:43:04,2026-02-05T15:25:28
GPROV0001187,CRM_B,CRM_B_P_PROV_00703_388,1494734259.0,2026-01-03T01:28:03,2026-02-05T15:25:28
GPROV0001187,CRM_B,CRM_B_P_PROV_00703_745,1494734259.0,2025-12-19T09:46:41,2026-02-05T15:25:28
GPROV0001188,CRM_A,CRM_A_P_PROV_00704_850,,2025-10-18T03:56:53,2026-02-05T15:25:28
GPROV0001189,CRM_B,CRM_B_P_PROV_00704_806,,2025-10-22T11:38:30,2026-02-05T15:25:29
GPROV0001190,CRM_B,CRM_B_P_PROV_00704_802,,2026-01-08T23:35:54,2026-02-05T15:25:29
GPROV0001191,CRM_A,CRM_A_P_PROV_00705_812,3909635823.0,2026-01-19T04:44:04,2026-02-05T15:25:29
GPROV0001191,CRM_B,CRM_B_P_PROV_00705_853,3909635823.0,2026-01-01T18:13:11,2026-02-05T15:25:29
GPROV0001192,CRM_A,CRM_A_P_PROV_00706_936,,2025-10-15T00:28:10,2026-02-05T15:25:29
GPROV0001193,CRM_B,CRM_B_P_PROV_00706_291,,2025-10-27T00:47:36,2026-02-05T15:25:29
GPROV0001194,CRM_A,CRM_A_P_PROV_00706_756,,2025-12-16T12:48:28,2026-02-05T15:25:29
GPROV0001195,CRM_A,CRM_A_P_PROV_00707_147,6902381593.0,2025-11-02T13:33:49,2026-02-05T15:25:29
GPROV0001196,CRM_B,CRM_B_P_PROV_00707_797,,2025-10-28T06:57:11,2026-02-05T15:25:29
GPROV0001197,CRM_A,CRM_A_P_PROV_00708_700,,2025-12-15T13:28:27,2026-02-05T15:25:29
GPROV0001198,CRM_B,CRM_B_P_PROV_00708_136,,2026-01-13T11:25:23,2026-02-05T15:25:29
GPROV0001199,CRM_B,CRM_B_P_PROV_00708_121,,2025-12-05T22:16:47,2026-02-05T15:25:29
GPROV0001200,CRM_A,CRM_A_P_PROV_00709_406,7479446952.0,2025-12-07T23:17:17,2026-02-05T15:25:30
GPROV0001201,CRM_B,CRM_B_P_PROV_00709_754,,2025-11-10T02:56:29,2026-02-05T15:25:30
GPROV0001202,CRM_A,CRM_A_P_PROV_00710_686,7791145117.0,2026-01-20T00:28:43,2026-02-05T15:25:30
GPROV0001202,CRM_B,CRM_B_P_PROV_00710_704,7791145117.0,2025-10-10T10:57:04,2026-02-05T15:25:30
GPROV0001203,CRM_A,CRM_A_P_PROV_00711_676,,2026-02-01T17:05:31,2026-02-05T15:25:30
GPROV0001204,CRM_B,CRM_B_P_PROV_00711_322,,2026-01-03T18:20:37,2026-02-05T15:25:30
GPROV0001205,CRM_A,CRM_A_P_PROV_00712_838,,2025-10-28T17:04:49,2026-02-05T15:25:30
GPROV0001206,CRM_B,CRM_B_P_PROV_00712_494,,2025-12-02T13:02:17,2026-02-05T15:25:30
GPROV0001207,CRM_B,CRM_B_P_PROV_00712_909,,2025-12-09T06:40:01,2026-02-05T15:25:30
GPROV0001208,CRM_A,CRM_A_P_PROV_00713_510,7303083491.0,2025-11-23T16:31:02,2026-02-05T15:25:31
GPROV0001208,CRM_B,CRM_B_P_PROV_00713_351,7303083491.0,2025-11-10T05:21:05,2026-02-05T15:25:31
GPROV0001209,CRM_A,CRM_A_P_PROV_00714_599,,2025-11-05T07:09:34,2026-02-05T15:25:31
GPROV0001210,CRM_B,CRM_B_P_PROV_00714_975,,2025-10-25T17:42:52,2026-02-05T15:25:31
GPROV0001211,CRM_B,CRM_B_P_PROV_00714_711,,2025-11-06T17:56:08,2026-02-05T15:25:31
GPROV0001212,CRM_A,CRM_A_P_PROV_00715_388,,2025-12-26T17:18:27,2026-02-05T15:25:31
GPROV0001213,CRM_B,CRM_B_P_PROV_00715_571,,2025-11-06T23:40:04,2026-02-05T15:25:31
GPROV0001214,CRM_A,CRM_A_P_PROV_00715_354,,2025-12-31T14:52:43,2026-02-05T15:25:31
GPROV0001215,CRM_A,CRM_A_P_PROV_00716_398,,2025-12-23T08:01:03,2026-02-05T15:25:31
GPROV0001216,CRM_B,CRM_B_P_PROV_00716_623,,2025-11-04T12:11:11,2026-02-05T15:25:32
GPROV0001217,CRM_A,CRM_A_P_PROV_00717_588,,2026-01-07T20:37:17,2026-02-05T15:25:32
GPROV0001218,CRM_B,CRM_B_P_PROV_00717_338,,2026-02-01T05:45:54,2026-02-05T15:25:32
GPROV0001219,CRM_B,CRM_B_P_PROV_00717_318,,2026-01-08T07:27:32,2026-02-05T15:25:32
GPROV0001220,CRM_A,CRM_A_P_PROV_00718_200,,2025-11-12T22:20:41,2026-02-05T15:25:32
GPROV0001221,CRM_B,CRM_B_P_PROV_00718_985,,2025-11-18T18:12:09,2026-02-05T15:25:32
GPROV0001222,CRM_A,CRM_A_P_PROV_00719_376,,2026-02-05T16:21:30,2026-02-05T15:25:32
GPROV0001223,CRM_B,CRM_B_P_PROV_00719_449,,2026-01-01T14:52:17,2026-02-05T15:25:32
GPROV0001224,CRM_A,CRM_A_P_PROV_00720_828,6818230909.0,2025-12-23T20:55:07,2026-02-05T15:25:33
GPROV0001224,CRM_B,CRM_B_P_PROV_00720_725,6818230909.0,2025-11-23T12:00:58,2026-02-05T15:25:33
GPROV0001225,CRM_A,CRM_A_P_PROV_00721_593,9018466673.0,2025-10-17T01:07:26,2026-02-05T15:25:33
GPROV0001225,CRM_B,CRM_B_P_PROV_00721_417,9018466673.0,2026-01-14T17:25:24,2026-02-05T15:25:33
GPROV0001226,CRM_B,CRM_B_P_PROV_00721_596,,2025-10-31T05:57:25,2026-02-05T15:25:33
GPROV0001227,CRM_A,CRM_A_P_PROV_00722_808,,2025-10-15T14:21:55,2026-02-05T15:25:33
GPROV0001228,CRM_B,CRM_B_P_PROV_00722_263,,2026-01-22T05:05:22,2026-02-05T15:25:33
GPROV0001229,CRM_A,CRM_A_P_PROV_00723_947,3252262370.0,2025-11-12T19:44:27,2026-02-05T15:25:33
GPROV0001229,CRM_B,CRM_B_P_PROV_00723_143,3252262370.0,2025-12-21T06:06:47,2026-02-05T15:25:33
GPROV0001230,CRM_A,CRM_A_P_PROV_00724_147,1886823531.0,2025-11-12T03:59:26,2026-02-05T15:25:33
GPROV0001230,CRM_B,CRM_B_P_PROV_00724_605,1886823531.0,2025-11-01T09:14:00,2026-02-05T15:25:33
GPROV0001231,CRM_A,CRM_A_P_PROV_00725_166,8236315216.0,2025-11-07T11:20:24,2026-02-05T15:25:33
GPROV0001231,CRM_B,CRM_B_P_PROV_00725_246,8236315216.0,2026-01-30T13:16:41,2026-02-05T15:25:33
GPROV0001232,CRM_A,CRM_A_P_PROV_00726_995,3474471345.0,2025-11-15T05:34:27,2026-02-05T15:25:34
GPROV0001232,CRM_B,CRM_B_P_PROV_00726_583,3474471345.0,2025-12-20T02:57:27,2026-02-05T15:25:34
GPROV0001233,CRM_A,CRM_A_P_PROV_00727_799,8444226103.0,2025-11-16T06:56:07,2026-02-05T15:25:34
GPROV0001233,CRM_B,CRM_B_P_PROV_00727_456,8444226103.0,2025-10-21T07:18:46,2026-02-05T15:25:34
