source_system,provider_id_source,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,updated_at,record_status,email_raw,phone_raw,address_raw,postal_raw
CRM_A,CRM_A_P_PROV_00204_572,1769945233.0,Bhavini,Sheth,M,Cardiology,,2256996112,554 rana road,Raiganj,IL,91235,US,2025-11-18T22:45:20,Active,,2256996112,"554
Rana Road",91235
CRM_A,CRM_A_P_PROV_00205_332,,Janani,Verma,F,General Medicine,,6220234132,h.no. 117 bhagat circle,Sikar,TN,355021,IN,2025-10-28T22:31:46,Active,,6220234132,"H.No. 117
Bhagat Circle",355021
CRM_B,CRM_B_P_PROV_00205_228,,Janani,Verma,F,General Medicine,,6220234132,h.no. 117 bhagat circle,Sikar,TN,355021,IN,2025-12-19T19:30:33,Active,,622.023.4132,"H.No. 117
Bhagat Circle",355021
CRM_B,CRM_B_P_PROV_00205_509,,Janani,Verma,F,General Medicine,,6220234132,h.no. 117 bhagat circle,Sikar,TN,355021,IN,2025-10-15T16:18:49,Active,,(622) 023-4132,"H.No. 117
Bhagat Circle",355021
CRM_A,CRM_A_P_PROV_00206_336,6923893872.0,Fiyaz,Chawla,U,Cardiology,nachiket16@example.com,3472282005,78 saxena road,Panvel,AZ,32463,US,2026-01-22T16:53:22,Inactive,nachiket16@example.com,3472282005,"78
Saxena Road",32463-2354
CRM_B,CRM_B_P_PROV_00206_609,6923893872.0,Fiyaz,Chawla,U,Cardiology,,3472282005,78 saxena road,Panvel,AZ,32463,US,2025-10-13T15:58:47,Inactive,nachiket16@examplecom,3472282005,"78
Saxena Road",32463-2354
CRM_B,CRM_B_P_PROV_00206_656,6923893872.0,Fiyaz,Chawla,U,Cardiology,nachiket16@example.com,3472282005,78 saxena road,Panvel,AZ,32463,US,2026-01-29T23:42:21,Inactive,nachiket16@example.com,3472282005,"78
Saxena Road",32463-2354
CRM_A,CRM_A_P_PROV_00207_111,,Peter,Shan,U,Oncology,,9688457831,h.no. 56 dugal road,Hyderabad,UP,340927,IN,2026-01-17T22:43:06,Active,,+1-968-845-7831,"H.No. 56
Dugal Road",340927
CRM_B,CRM_B_P_PROV_00207_475,,Peter,Shan,U,Oncology,,9688457831,h.no. 56 dugal road,Hyderabad,UP,340927,IN,2025-11-28T13:43:44,Active,,9688457831,"H.No. 56
Dugal Road",340927
CRM_A,CRM_A_P_PROV_00208_112,,Aadi,Virk,M,Neurology,,0774064930,686 krish marg,Pali,UP,393992,IN,2025-10-13T04:01:34,Active,hemanginimangatexample.com,0774064930,"686
Krish Marg",393992
CRM_B,CRM_B_P_PROV_00208_774,,Aadi,Virk,M,Neurology,hemanginimangat@example.com,0774064930,686 krish marg,Pali,UP,393992,IN,2025-12-13T03:09:16,Active,hemanginimangat@example.com,0774064930,"686
Krish Marg",393992
CRM_B,CRM_B_P_PROV_00208_198,,Aadi,Virk,M,Neurology,hemanginimangat@example.com,0774064930,686 krish marg,Pali,UP,393992,IN,2025-11-08T18:42:42,Active,hemanginimangat@example.com,(077) 406-4930,"686
Krish Marg",393992
CRM_A,CRM_A_P_PROV_00209_545,8820716211.0,Kritika,Kannan,F,Pulmonology,,1638944846,h.no. 224 shah zila,Darbhanga,MD,84277,US,2025-12-02T15:51:29,Inactive,,1638944846,"H.No. 224, Shah Zila",84277
CRM_B,CRM_B_P_PROV_00209_634,8820716211.0,Kritika,Kannan,F,Pulmonology,,1638944846,h.no. 224 shah zila,Darbhanga,MD,84277,US,2025-11-19T08:20:59,Inactive,,1638944846,"H.No. 224, Shah Zila",84277
CRM_A,CRM_A_P_PROV_00210_318,,Vyanjana,Guha,U,Dermatology,anirudh20@example.net,2144270312,35 muni marg,Serampore,TX,55332,US,2026-01-19T19:07:22,Active,anirudh20@example.net,2144270312,"35, Muni Marg",55332
CRM_B,CRM_B_P_PROV_00210_793,,Vyanjana,Guha,U,Dermatology,anirudh20@example.net,2144270312,35 muni marg,Serampore,TX,55332,US,2025-10-17T16:01:53,Active,anirudh20@example.net,2144270312,"35, Muni Marg",55332
CRM_A,CRM_A_P_PROV_00211_944,8617360361.0,Ubika,Balay,M,Pulmonology,,1872346013,30 sharma ganj,Saharsa,GA,74304,US,2025-12-08T05:23:45,Active,,(187) 234-6013,"30
Sharma Ganj",74304
CRM_B,CRM_B_P_PROV_00211_546,8617360361.0,Ubika,Balay,M,Pulmonology,faris20@example.com,1872346013,30 sharma ganj,Saharsa,GA,74304,US,2026-02-03T09:32:06,Active,faris20@example.com,1872346013,"30
Sharma Ganj",74304
CRM_A,CRM_A_P_PROV_00212_328,7951902330.0,Sathvik,Solanki,U,Pulmonology,umuni@example.org,0881474350,h.no. 365 ganesh nagar,Bhimavaram,NC,30214,US,2025-11-25T22:37:00,Inactive,umuni@example.org,088 147 4350,"H.No. 365, Ganesh Nagar",30214
CRM_B,CRM_B_P_PROV_00212_191,,Sathvik,Solanki,U,Pulmonology,umuni@example.org,0881474350,h.no. 365 ganesh nagar,Bhimavaram,NC,30214,US,2025-12-21T01:32:34,Inactive,umuni@example.org,0881474350,"H.No. 365, Ganesh Nagar",30214
CRM_A,CRM_A_P_PROV_00213_490,6618965944.0,Jagdish,Randhawa,M,General Medicine,adityabasak@example.net,7925132719,00/528 dass zila,Muzaffarpur,CO,34561,US,2025-12-27T18:37:07,Inactive,adityabasak@example.net,792 513 2719,"00/528
Dass Zila",34561
CRM_B,CRM_B_P_PROV_00213_718,6618965944.0,Jagdish,Randhawa,M,General Medicine,adityabasak@example.net,7925132719,00/528 dass zila,Muzaffarpur,CO,34561,US,2026-01-06T02:14:13,Inactive,adityabasak@example.net,792.513.2719,"00/528
Dass Zila",34561
CRM_B,CRM_B_P_PROV_00213_303,6618965944.0,J.,Randhawa,M,General Medicine,adityabasak@example.net,7925132719,00/528 dass zila,Muzaffarpur,CO,34561,US,2025-11-13T10:33:32,Inactive,adityabasak@example.net,7925132719,"00/528
Dass Zila",34561
CRM_A,CRM_A_P_PROV_00214_193,3380355948.0,Edhitha,Palan,F,Cardiology,bhans@example.net,5240778487,28/55 maharaj chowk,Coimbatore,TX,11617,US,2026-01-29T18:30:36,Active,bhans@example.net,524.077.8487,"28/55, Maharaj Chowk",11617
CRM_B,CRM_B_P_PROV_00214_274,3380355948.0,Edhitha,Palan,F,Cardiology,bhans@example.net,5240778487,28/55 maharaj chowk,Coimbatore,TX,11617,US,2026-01-09T17:11:22,Active,bhans@example.net,+1-524-077-8487,28/55 Maharaj Chowk,11617
CRM_A,CRM_A_P_PROV_00214_536,3380355948.0,Edhitha,Palan,F,Cardiology,bhans@example.net,5240778487,28/55 maharaj chowk,Coimbatore,TX,11617,US,2025-11-26T16:10:20,Active,bhans@example.net,524 077 8487,"28/55, Maharaj Chowk",11617
CRM_A,CRM_A_P_PROV_00215_631,2635231601.0,Mohammed,Sengupta,U,Pediatrics,adya85@example.com,8620959351,878 mandal street,Alappuzha,AZ,18292,US,2026-02-17T01:59:43,Active,adya85@example.com,8620959351,"878
Mandal Street",18292
CRM_B,CRM_B_P_PROV_00215_873,2635231601.0,Mohammed,Sengupta,U,Pediatrics,adya85@example.com,8620959351,878 mandal street,Alappuzha,AZ,18292,US,2025-12-27T12:52:54,Active,adya85@example.com,8620959351,"878
Mandal Street",18292
CRM_A,CRM_A_P_PROV_00216_626,7979466538.0,Ekanta,Choudhry,F,General Medicine,virkekalinga@example.org,2031731096,99/40 kant path,Ahmedabad,NJ,49932,US,2025-11-16T16:45:33,Active,virkekalinga@example.org,203 173 1096,"99/40
Kant Path",49932
CRM_B,CRM_B_P_PROV_00216_399,,Ekanta,Choudhry,F,General Medicine,virkekalinga@example.org,2031731096,99/40 kant path,Ahmedabad,NJ,49932,US,2026-01-23T08:51:13,Active,virkekalinga@example.org,2031731096,"99/40
Kant Path",49932
CRM_A,CRM_A_P_PROV_00217_672,,Sathvik,Swamy,M,General Medicine,sidhudarsh@example.com,6509480141,11/38 gupta marg,Hajipur,TN,963539,IN,2025-11-12T10:38:27,Active,sidhudarsh@example.com,6509480141,"11/38, Gupta Marg",963539
CRM_B,CRM_B_P_PROV_00217_361,,Sathvik,Swamy,M,General Medicine,sidhudarsh@example.com,6509480141,11/38 gupta marg,Hajipur,TN,963539,IN,2025-10-21T13:01:46,Active,sidhudarsh@example.com,6509480141,"11/38, Gupta Marg",963539
CRM_A,CRM_A_P_PROV_00218_339,9437783771.0,Yuvraj,Gola,F,Gastroenterology,,8619576122,52/89 pandey chowk,Jamalpur,WA,74357,US,2025-10-26T16:11:15,Active,,8619576122,"52/89
Pandey Chowk",74357
CRM_B,CRM_B_P_PROV_00218_613,9437783771.0,Yuvraj,Gola,F,Gastroenterology,,8619576122,52/89 pandey chowk,Jamalpur,WA,74357,US,2025-12-25T19:11:46,Active,,8619576122,"52/89
Pandey Chowk",74357
CRM_A,CRM_A_P_PROV_00219_189,3421719519.0,Ekta,Prabhu,M,General Medicine,,3983684577,h.no. 049 vasa nagar,Barasat,IL,82102,US,2025-12-11T11:24:17,Active,,3983684577,"H.No. 049
Vasa Nagar",82102
CRM_B,CRM_B_P_PROV_00219_934,3421719519.0,Ekta,Prabhu,M,General Medicine,usani@example.com,3983684577,h.no. 049 vasa nagar,Barasat,IL,82102,US,2025-12-31T15:01:07,Active,usani@example.com,3983684577,H.No. 049 Vasa Nagar,82102
CRM_B,CRM_B_P_PROV_00219_387,3421719519.0,Ekta,Prabhu,M,General Medicine,,3983684577,h.no. 049 vasa nagar,Barasat,IL,82102,US,2025-11-21T09:45:37,Active,,(398) 368-4577,"H.No. 049
Vasa Nagar",82102
CRM_A,CRM_A_P_PROV_00220_466,,Abeer,Mital,F,Gastroenterology,tanishmurty@example.org,4888992107,245 krish,Bardhaman,MH,172518,IN,2026-01-09T15:51:50,Inactive,tanishmurty@example.org,4888992107,"245
Krish",172518
CRM_B,CRM_B_P_PROV_00220_616,,Abeer,Mital,F,Gastroenterology,tanishmurty@example.org,4888992107,245 krish,Bardhaman,MH,172518,IN,2025-10-22T15:23:47,Inactive,tanishmurty@example.org,4888992107,"245
Krish",172518
CRM_A,CRM_A_P_PROV_00221_529,8366884200.0,Charita,Chanda,F,Neurology,,5727919409,h.no. 055 saha marg,Ambattur,CO,72814,US,2026-01-09T11:56:17,Inactive,ukallaexample.org,5727919409,"H.No. 055
Saha Marg",72814
CRM_B,CRM_B_P_PROV_00221_859,8366884200.0,Charita,Chanda,F,Neurology,ukalla@example.org,5727919409,h.no. 055 saha marg,Ambattur,CO,72814,US,2026-01-20T00:02:03,Inactive,ukalla@example.org,572.791.9409,"H.No. 055
Saha Marg",72814
CRM_A,CRM_A_P_PROV_00222_145,4927323476.0,Advay,Raja,M,Orthopedics,modybenjamin@example.com,9258320679,646 deo street,Gwalior,NJ,31802,US,2026-01-22T17:29:52,Active,modybenjamin@example.com,9258320679,"646, Deo Street",31802
CRM_A,CRM_A_P_PROV_00223_664,5718479235.0,Vamakshi,Bawa,M,Endocrinology,flala@example.com,6227837693,146 chakraborty path,Haridwar,NC,85397,US,2025-12-15T12:33:40,Active,flala@example.com,622 783 7693,"146, Chakraborty Path",85397
CRM_B,CRM_B_P_PROV_00223_633,5718479235.0,Vamakshi,Bawa,M,Neurology,flala@example.com,6227837693,146 chakraborty path,Haridwar,NC,85397,US,2026-01-20T12:31:49,Active,flala@example.com,6227837693,"146, Chakraborty Path",85397
CRM_A,CRM_A_P_PROV_00224_525,5942411853.0,Pallavi,Pau,U,Pulmonology,,3559042597,03 prakash ganj,Guwahati,NC,21253,US,2026-01-25T16:04:06,Active,,3559042597,"03, Prakash Ganj",21253
CRM_B,CRM_B_P_PROV_00224_297,5942411853.0,Pallavi,Pau,U,Psychiatry,,3559042597,03 prakash ganj,Guwahati,NC,21253,US,2025-12-23T06:24:40,Active,,3559042597,"03, Prakash Ganj",21253
CRM_A,CRM_A_P_PROV_00224_930,5942411853.0,Pallavi,Pau,U,Pulmonology,,3559042597,03 prakash ganj,Guwahati,NC,21253,US,2026-01-27T17:14:42,Active,,3559042597,"03, Prakash Ganj",21253
CRM_A,CRM_A_P_PROV_00225_865,,Isaiah,Bhagat,M,General Medicine,manbirmani@example.org,1477053833,79/20 vyas marg,Rohtak,UP,606384,IN,2026-02-05T10:18:43,Active,manbirmani@example.org,1477053833,"79/20
Vyas Marg",606384
CRM_B,CRM_B_P_PROV_00225_740,,Isaiah,Bhagat,M,General Medicine,manbirmani@example.org,1477053833,79/20 vyas marg,Rohtak,UP,606384,IN,2025-10-11T09:21:04,Active,manbirmani@example.org,1477053833,"79/20
Vyas Marg",606384
CRM_A,CRM_A_P_PROV_00226_197,4052772528.0,Onkar,Bhasin,M,General Medicine,sai94@example.org,0164510463,15/79 chakrabarti circle,Davanagere,NY,31542,US,2025-11-02T10:59:13,Active,sai94@example.org,0164510463,"15/79
Chakrabarti Circle",31542
CRM_B,CRM_B_P_PROV_00226_178,4052772528.0,Onkar,Bhasin,M,General Medicine,sai94@example.org,0164510463,15/79 chakrabarti circle,Davanagere,NY,31542,US,2025-12-11T06:01:39,Active,sai94@example.org,0164510463,"15/79
Chakrabarti Circle",31542
CRM_A,CRM_A_P_PROV_00227_251,,Xiti,Shankar,U,Endocrinology,baralyug@example.net,5762055543,h.no. 460 mammen circle,Saharanpur,TX,93948,US,2025-11-14T12:37:38,Inactive,baralyug@example.net,5762055543,"H.No. 460
Mammen Circle",93948
CRM_B,CRM_B_P_PROV_00227_117,,Xiti,Shankar,U,Endocrinology,baralyug@example.net,5762055543,h.no. 460 mammen circle,Saharanpur,TX,93948,US,2025-10-27T10:38:41,Inactive,baralyug@example.net,5762055543,"H.No. 460
Mammen Circle",93948
CRM_A,CRM_A_P_PROV_00228_705,9609047368.0,Harita,Ramaswamy,M,Pulmonology,gaganraja@example.net,9363926495,23/29 jain circle,Tirupati,WA,18200,US,2026-01-27T02:06:22,Active,gaganraja@example.net,9363926495,"23/29
Jain Circle",18200
CRM_B,CRM_B_P_PROV_00228_946,9609047368.0,Harita,Ramaswamy,M,Pulmonology,,9363926495,23/29 jain circle,Tirupati,WA,18200,US,2026-01-30T22:03:30,Active,gaganraja@examplenet,+1-936-392-6495,"23/29
Jain Circle",18200
CRM_A,CRM_A_P_PROV_00229_457,,Krishna,Sani,M,Pediatrics,nakulnadkarni@example.org,8125205664,42/312 bal street,Medininagar,DL,613261,IN,2025-12-23T05:53:51,Active,nakulnadkarni@example.org,8125205664,"42/312
Bal Street",613261
CRM_B,CRM_B_P_PROV_00229_838,,Krishna,Sani,M,Pediatrics,nakulnadkarni@example.org,8125205664,42/312 bal street,Medininagar,DL,613261,IN,2025-11-02T19:10:36,Active,nakulnadkarni@example.org,+1-812-520-5664,"42/312
Bal Street",613261
CRM_A,CRM_A_P_PROV_00230_706,8733575600.0,Vihaan,Kata,F,General Medicine,,0517289752,72 hans street,Patna,WA,51049,US,2025-10-10T21:47:22,Active,,+1-051-728-9752,"72
Hans Street",51049
CRM_B,CRM_B_P_PROV_00230_224,8733575600.0,Vihaan,Kata,F,Oncology,,0517289752,72 hans street,Patna,WA,51049,US,2025-11-27T20:58:36,Active,,0517289752,"72
Hans Street",51049
CRM_A,CRM_A_P_PROV_00231_300,6942989052.0,Nilima,Aurora,U,Dermatology,nitara33@example.org,2797573660,56/999 vohra circle,Saharsa,CA,94575,US,2025-11-18T01:47:43,Active,nitara33@example.org,+1-279-757-3660,"56/999
Vohra Circle",94575
CRM_B,CRM_B_P_PROV_00231_909,6942989052.0,N.,Aurora,U,Pediatrics,nitara33@example.org,2797573660,56/999 vohra circle,Saharsa,CA,94575,US,2026-01-07T19:46:10,Active,nitara33@example.org,2797573660,"56/999
Vohra Circle",94575
CRM_A,CRM_A_P_PROV_00232_817,,Ikbal,Seth,F,General Medicine,pbasak@example.net,6086803476,h.no. 72 menon marg,Hazaribagh,OH,73518,US,2025-11-24T23:59:47,Active,pbasak@example.net,(608) 680-3476,"H.No. 72
Menon Marg",73518
CRM_B,CRM_B_P_PROV_00232_395,,Ikbal,Seth,F,General Medicine,pbasak@example.net,6086803476,h.no. 72 menon marg,Hazaribagh,OH,73518,US,2025-11-26T22:11:42,Active,pbasak@example.net,6086803476,"H.No. 72
Menon Marg",73518
CRM_A,CRM_A_P_PROV_00233_911,8235717104.0,Lucky,Sheth,U,Psychiatry,,2982665702,37/14 gade path,Mysore,NC,20835,US,2025-10-31T22:10:30,Active,,(298) 266-5702,"37/14
Gade Path",20835
CRM_B,CRM_B_P_PROV_00233_818,8235717104.0,Lucky,Sheth,U,Psychiatry,,2982665702,37/14 gade path,Mysore,NC,20835,US,2026-01-30T04:15:21,Active,,2982665702,"37/14
Gade Path",20835
CRM_A,CRM_A_P_PROV_00234_960,,Ishaan,Sengupta,M,Pediatrics,frederick86@example.net,9268602592,206 more road,Tumkur,TS,579536,IN,2026-02-08T14:36:46,Inactive,frederick86@example.net,926 860 2592,"206, More Road",579536
CRM_B,CRM_B_P_PROV_00234_135,,Ishaan,Sengupta,M,Pediatrics,frederick86@example.net,9268602592,206 more road,Tumkur,TS,579536,IN,2025-12-24T05:41:54,Inactive,frederick86@example.net,926 860 2592,"206, More Road",579536
CRM_A,CRM_A_P_PROV_00235_708,,Pratyush,Dalal,M,Orthopedics,samakshaggarwal@example.net,0777809733,67 ahuja zila,Motihari,CA,67850,US,2025-12-21T14:24:29,Active,samakshaggarwal@example.net,+1-077-780-9733,"67
Ahuja Zila",67850-9951
CRM_B,CRM_B_P_PROV_00235_245,,Pratyush,Dalal,M,Orthopedics,samakshaggarwal@example.net,0777809733,67 ahuja zila,Motihari,CA,67850,US,2025-12-04T14:34:04,Active,samakshaggarwal@example.net,0777809733,"67
Ahuja Zila",67850-9951
CRM_A,CRM_A_P_PROV_00236_773,,Arunima,Johal,U,Pediatrics,goyalmanbir@example.org,,h.no. 209 misra,Chandigarh,KA,571578,IN,2026-01-19T21:06:40,Active,goyalmanbir@example.org,,"H.No. 209
Misra",571578
CRM_B,CRM_B_P_PROV_00236_790,,Arunima,Johal,U,Pediatrics,goyalmanbir@example.org,,h.no. 209 misra,Chandigarh,KA,571578,IN,2025-10-19T17:01:13,Active,goyalmanbir@example.org,,"H.No. 209
Misra",571578
CRM_A,CRM_A_P_PROV_00237_719,8254773516.0,Chandran,Chopra,F,Pediatrics,kgokhale@example.net,9998279501,h.no. 56 sane zila,Jalna,AZ,90760,US,2025-12-08T09:10:00,Active,kgokhale@example.net,9998279501,"H.No. 56
Sane Zila",90760
CRM_B,CRM_B_P_PROV_00237_580,,Chandran,Chopra,F,Pediatrics,kgokhale@example.net,9998279501,h.no. 56 sane zila,Jalna,AZ,90760,US,2025-12-15T19:27:44,Active,kgokhale@example.net,9998279501,"H.No. 56
Sane Zila",90760
CRM_A,CRM_A_P_PROV_00238_237,,Urishilla,Desai,F,Pulmonology,maharajforum@example.net,8339019817,95 vora road,Bikaner,WB,664939,IN,2025-12-18T05:04:13,Active,maharajforum@example.net,8339019817,"95
Vora Road",664939
CRM_A,CRM_A_P_PROV_00239_186,,Watika,Venkatesh,M,Orthopedics,ztailor@example.org,3430107139,05 kala path,Panihati,MA,63948,US,2025-11-19T07:43:10,Active,ztailor@example.org,3430107139,"05
Kala Path",63948
CRM_B,CRM_B_P_PROV_00239_376,,Watika,Venkatesh,M,Orthopedics,ztailor@example.org,3430107139,05 kala path,Panihati,MA,63948,US,2025-11-30T19:18:58,Active,ztailor@example.org,3430107139,"05
Kala Path",63948
CRM_A,CRM_A_P_PROV_00240_904,,Baghyawati,Kumar,U,Dermatology,morarcharita@example.net,5015569902,h.no. 57 banik chowk,Ongole,WB,968726,IN,2025-11-26T02:18:45,Active,morarcharita@example.net,5015569902,"H.No. 57, Banik Chowk",968726
CRM_B,CRM_B_P_PROV_00240_472,,Baghyawati,Kumar,U,Dermatology,morarcharita@example.net,5015569902,h.no. 57 banik chowk,Ongole,WB,968726,IN,2026-01-15T21:40:01,Active,morarcharita@example.net,5015569902,"H.No. 57, Banik Chowk",968726
CRM_A,CRM_A_P_PROV_00240_283,,Baghyawati,Kumar,U,Dermatology,,5015569902,h.no. 57 banik chowk,Ongole,WB,968726,IN,2025-10-15T18:35:11,Active,,5015569902,"H.No. 57, Banik Chowk",968726
CRM_A,CRM_A_P_PROV_00241_863,,Nachiket,Sharma,F,Pulmonology,turvi60@example.net,9588039551,h.no. 05 warrior marg,Aurangabad,UP,493396,IN,2025-12-27T22:43:30,Inactive,turvi60@example.net,(958) 803-9551,"H.No. 05, Warrior Marg",493396
CRM_B,CRM_B_P_PROV_00241_468,,Nachiket,Sharma,F,Dermatology,turvi60@example.net,9588039551,h.no. 05 warrior marg,Aurangabad,UP,493396,IN,2026-02-03T01:10:04,Inactive,turvi60@example.net,(958) 803-9551,"H.No. 05, Warrior Marg",493396
CRM_A,CRM_A_P_PROV_00242_292,9063016667.0,Lopa,Grover,U,Neurology,morardivya@example.net,4617357438,150 chanda ganj,Guna,AZ,22208,US,2025-12-24T16:42:15,Inactive,morardivya@example.net,4617357438,"150
Chanda Ganj",22208
CRM_B,CRM_B_P_PROV_00242_106,,Lopa,Grover,U,Neurology,morardivya@example.net,4617357438,150 chanda ganj,Guna,AZ,22208,US,2025-11-04T19:27:29,Inactive,morardivya@example.net,4617357438,"150
Chanda Ganj",22208
CRM_A,CRM_A_P_PROV_00243_862,6204862411.0,Aryan,Subramanian,U,Endocrinology,ranveeroak@example.com,8452182307,81/040 chahal,Bhind,MI,85750,US,2025-10-18T02:53:21,Active,ranveeroak@example.com,8452182307,"81/040
Chahal",85750
CRM_B,CRM_B_P_PROV_00243_624,6204862411.0,Aryan,Subramanian,U,Endocrinology,,8452182307,81/040 chahal,Bhind,MI,85750,US,2025-10-26T06:16:54,Active,ranveeroak@examplecom,8452182307,"81/040
Chahal",85750
CRM_A,CRM_A_P_PROV_00244_750,8888575793.0,Chakradhar,Chauhan,U,Cardiology,arin94@example.net,,h.no. 33 malhotra road,Gandhidham,OH,69836,US,2025-11-08T16:47:27,Active,arin94@example.net,,"H.No. 33, Malhotra Road",69836
CRM_B,CRM_B_P_PROV_00244_198,8888575793.0,Chakradhar,Chauhan,U,Cardiology,arin94@example.net,,h.no. 33 malhotra road,Gandhidham,OH,69836,US,2025-10-31T18:32:51,Active,arin94@example.net,,"H.No. 33, Malhotra Road",69836
CRM_A,CRM_A_P_PROV_00245_322,,Jacob,Mahajan,U,Dermatology,,2410988138,54/24 konda,Madurai,MH,387330,IN,2025-12-14T04:37:40,Active,,2410988138,"54/24
Konda",387330
CRM_B,CRM_B_P_PROV_00245_768,,Jacob,Mahajan,U,Dermatology,,2410988138,54/24 konda,Madurai,MH,387330,IN,2025-12-02T19:59:13,Active,,2410988138,"54/24
Konda",387330
CRM_A,CRM_A_P_PROV_00246_266,6300607425.0,Deepa,Nigam,U,Psychiatry,ibedi@example.org,0160166299,54/53 brar circle,Tezpur,IL,72496,US,2025-12-03T10:01:03,Active,ibedi@example.org,0160166299,"54/53
Brar Circle",72496-2276
CRM_A,CRM_A_P_PROV_00247_545,4509456565.0,Karan,Chander,F,Cardiology,,7174773329,h.no. 62 nair path,Morbi,PA,19283,US,2025-11-30T01:30:34,Active,,717.477.3329,"H.No. 62
Nair Path",19283
CRM_B,CRM_B_P_PROV_00247_885,4509456565.0,Karan,Chander,F,Cardiology,,7174773329,h.no. 62 nair path,Morbi,PA,19283,US,2025-12-13T16:11:41,Active,,7174773329,"H.No. 62
Nair Path",19283
CRM_A,CRM_A_P_PROV_00248_943,1613549255.0,Ayushman,Bhattacharyya,M,Neurology,wchowdhury@example.com,2459928161,14/87 sachdev marg,Udupi,CA,67684,US,2025-12-13T18:43:31,Active,wchowdhury@example.com,2459928161,"14/87
Sachdev Marg",67684
CRM_B,CRM_B_P_PROV_00248_439,1613549255.0,Ayushman,Bhattacharyya,M,Neurology,wchowdhury@example.com,2459928161,14/87 sachdev marg,Udupi,CA,67684,US,2025-11-26T23:02:18,Active,wchowdhury@example.com,245.992.8161,"14/87
Sachdev Marg",67684
CRM_A,CRM_A_P_PROV_00249_853,1933058809.0,Yagnesh,Dutt,U,Psychiatry,,6153966958,197 sheth zila,Miryalaguda,CO,60335,US,2026-01-20T11:42:33,Active,,+1-615-396-6958,"197, Sheth Zila",60335
CRM_B,CRM_B_P_PROV_00249_607,1933058809.0,Yagnesh,Dutt,U,Psychiatry,,6153966958,197 sheth zila,Miryalaguda,CO,60335,US,2025-11-27T04:04:44,Active,,615.396.6958,"197, Sheth Zila",60335
CRM_B,CRM_B_P_PROV_00249_800,,Yagnesh,Dutt,U,Psychiatry,,6153966958,197 sheth zila,Miryalaguda,CO,60335,US,2026-01-09T21:19:36,Active,,+1-615-396-6958,"197, Sheth Zila",60335
CRM_A,CRM_A_P_PROV_00250_505,,Gunbir,Saxena,F,Neurology,darikaravi@example.org,1965701329,278 ramakrishnan road,Thiruvananthapuram,TN,730193,IN,2025-11-23T17:03:18,Active,darikaravi@example.org,196.570.1329,"278, Ramakrishnan Road",730193
CRM_B,CRM_B_P_PROV_00250_750,,Gunbir,Saxena,F,Neurology,darikaravi@example.org,1965701329,278 ramakrishnan road,Thiruvananthapuram,TN,730193,IN,2026-01-07T23:49:09,Active,darikaravi@example.org,1965701329,"278, Ramakrishnan Road",730193
CRM_A,CRM_A_P_PROV_00251_907,,Samesh,Nadig,U,Neurology,,0986240580,85/140 sankaran ganj,Ratlam,UP,297810,IN,2026-01-18T13:32:19,Inactive,,0986240580,"85/140, Sankaran Ganj",297810
CRM_B,CRM_B_P_PROV_00251_199,,Samesh,Nadig,U,Neurology,daksha65@example.org,0986240580,85/140 sankaran ganj,Ratlam,UP,297810,IN,2025-11-18T06:31:26,Inactive,daksha65@example.org,+1-098-624-0580,"85/140, Sankaran Ganj",297810
CRM_A,CRM_A_P_PROV_00251_904,,Samesh,Nadig,U,Neurology,daksha65@example.org,0986240580,85/140 sankaran ganj,Ratlam,UP,297810,IN,2026-01-06T15:06:31,Inactive,daksha65@example.org,0986240580,"85/140, Sankaran Ganj",297810
CRM_A,CRM_A_P_PROV_00252_125,6330405542.0,Lavanya,Ravi,F,Gastroenterology,isaran@example.org,2723865624,010 sur street,Bhavnagar,AK,11581,US,2025-10-22T01:33:23,Active,isaran@example.org,2723865624,"010, Sur Street",11581
CRM_B,CRM_B_P_PROV_00252_817,6330405542.0,Lavanya,Ravi,F,Gastroenterology,isaran@example.org,2723865624,010 sur street,Bhavnagar,AK,11581,US,2025-11-05T04:11:49,Active,isaran@example.org,(272) 386-5624,"010, Sur Street",11581
CRM_B,CRM_B_P_PROV_00252_218,6330405542.0,Lavanya,Ravi,F,Gastroenterology,isaran@example.org,2723865624,010 sur street,Bhavnagar,AK,11581,US,2025-11-06T19:11:38,Active,isaran@example.org,2723865624,010 Sur Street,11581
